WP_011271258.1,WP_011271258.1 hypothetical protein [Rickettsia felis]
WP_011271259.1,WP_011271259.1 hypothetical protein [Rickettsia felis]
WP_011271261.1,WP_011271261.1 hypothetical protein [Rickettsia felis]
WP_011271262.1,WP_011271262.1 ankyrin [Rickettsia felis]
WP_011271263.1,WP_011271263.1 HEPN domain-containing protein [Rickettsia felis]
WP_011271264.1,WP_011271264.1 protein translocase subunit SecA [Rickettsia felis]
WP_011271265.1,WP_011271265.1 parvulin-like PPIase [Rickettsia felis]
WP_011271266.1,WP_011271266.1 holo-ACP synthase [Rickettsia felis]
WP_011271267.1,WP_011271267.1 DNA-directed RNA polymerase subunit omega [Rickettsia felis]
WP_011271268.1,WP_011271268.1 UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Rickettsia felis]
WP_011271269.1,WP_011271269.1 excinuclease ABC subunit C [Rickettsia felis]
WP_011271270.1,WP_011271270.1 DNA gyrase subunit B [Rickettsia felis]
WP_011271271.1,WP_011271271.1 TIGR01459 family HAD-type hydrolase [Rickettsia felis]
WP_011271274.1,WP_011271274.1 magnesium transporter [Rickettsia felis]
WP_011271275.1,WP_011271275.1 hypothetical protein [Rickettsia felis]
WP_011271276.1,"WP_011271276.1 bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Rickettsia felis]"
WP_011271279.1,WP_011271279.1 type II toxin-antitoxin system RelE/ParE family toxin [Rickettsia felis]
WP_011271280.1,WP_011271280.1 MULTISPECIES: antitoxin [spotted fever group]
WP_011271282.1,WP_011271282.1 protein translocase subunit SecD [Rickettsia felis]
WP_011271283.1,WP_011271283.1 SCO2-like protein [Rickettsia felis]
WP_011271284.1,WP_011271284.1 cytochrome c-type biogenesis protein CcmE [Rickettsia felis]
WP_011271285.1,WP_011271285.1 inorganic pyrophosphatase [Rickettsia felis]
WP_011271286.1,WP_011271286.1 murein biosynthesis integral membrane protein MurJ [Rickettsia felis]
WP_011271287.1,WP_011271287.1 hypothetical protein [Rickettsia felis]
WP_011271288.1,WP_011271288.1 hypothetical protein [Rickettsia felis]
WP_011271290.1,"WP_011271290.1 bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Rickettsia felis]"
WP_011271291.1,WP_011271291.1 N-acetyltransferase [Rickettsia felis]
WP_011271292.1,WP_011271292.1 Na+/proline symporter [Rickettsia felis]
WP_011271293.1,WP_011271293.1 hypothetical protein [Rickettsia felis]
WP_011271294.1,WP_011271294.1 hypothetical protein [Rickettsia felis]
WP_011271295.1,WP_011271295.1 hypothetical protein [Rickettsia felis]
WP_011271296.1,WP_011271296.1 hypothetical protein [Rickettsia felis]
WP_011271297.1,WP_011271297.1 threonine--tRNA ligase [Rickettsia felis]
WP_011271298.1,WP_011271298.1 N-acetyltransferase [Rickettsia felis]
WP_011271300.1,WP_011271300.1 hypothetical protein [Rickettsia felis]
WP_011271301.1,WP_011271301.1 DUF2660 domain-containing protein [Rickettsia felis]
WP_011271303.1,WP_011271303.1 TolC family protein [Rickettsia felis]
WP_011271304.1,WP_011271304.1 DUF2497 domain-containing protein [Rickettsia felis]
WP_011271305.1,WP_011271305.1 hypothetical protein [Rickettsia felis]
WP_011271306.1,WP_011271306.1 DNA topoisomerase IV subunit B [Rickettsia felis]
WP_011271307.1,WP_011271307.1 S41 family peptidase [Rickettsia felis]
WP_011271308.1,WP_011271308.1 sensor histidine kinase [Rickettsia felis]
WP_011271309.1,WP_011271309.1 tol-pal system protein YbgF [Rickettsia felis]
WP_011271310.1,WP_011271310.1 DUF2659 domain-containing protein [Rickettsia felis]
WP_011271312.1,WP_011271312.1 50S ribosomal protein L13 [Rickettsia felis]
WP_011271313.1,WP_011271313.1 30S ribosomal protein S9 [Rickettsia felis]
WP_011271314.1,WP_011271314.1 D-alanyl-D-alanine dipeptidase [Rickettsia felis]
WP_011271315.1,WP_011271315.1 4a-hydroxytetrahydrobiopterin dehydratase [Rickettsia felis]
WP_011271316.1,WP_011271316.1 elongation factor 4 [Rickettsia felis]
WP_011271318.1,WP_011271318.1 DUF1016 domain-containing protein [Rickettsia felis]
WP_011271320.1,WP_011271320.1 heat-shock protein C2 [Rickettsia felis]
WP_011271322.1,WP_011271322.1 hypothetical protein [Rickettsia felis]
WP_011271323.1,WP_011271323.1 cytochrome c1 [Rickettsia felis]
WP_011271325.1,WP_011271325.1 cytochrome b [Rickettsia felis]
WP_011271326.1,WP_011271326.1 ubiquinol-cytochrome c reductase iron-sulfur subunit [Rickettsia felis]
WP_011271327.1,WP_011271327.1 DUF2670 domain-containing protein [Rickettsia felis]
WP_011271328.1,WP_011271328.1 hypothetical protein [Rickettsia felis]
WP_011271329.1,WP_011271329.1 DUF4040 domain-containing protein [Rickettsia felis]
WP_011271332.1,WP_011271332.1 membrane protein [Rickettsia felis]
WP_011271334.1,WP_011271334.1 translational GTPase TypA [Rickettsia felis]
WP_011271335.1,WP_011271335.1 pyruvate dehydrogenase E1 component subunit beta [Rickettsia felis]
WP_011271336.1,WP_011271336.1 pyruvate dehydrogenase E1 component subunit alpha [Rickettsia felis]
WP_011271337.1,WP_011271337.1 exodeoxyribonuclease III [Rickettsia felis]
WP_011271338.1,WP_011271338.1 penicillin-binding protein [Rickettsia felis]
WP_011271339.1,WP_011271339.1 ribosomal large subunit pseudouridine synthase C [Rickettsia felis]
WP_011271340.1,WP_011271340.1 heme A synthase [Rickettsia felis]
WP_011271344.1,WP_011271344.1 UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [Rickettsia felis]
WP_011271345.1,WP_011271345.1 hypothetical protein [Rickettsia felis]
WP_011271346.1,WP_011271346.1 cytochrome c [Rickettsia felis]
WP_011271347.1,WP_011271347.1 NfeD family protein [Rickettsia felis]
WP_011271348.1,WP_011271348.1 hypothetical protein [Rickettsia felis]
WP_011271349.1,WP_011271349.1 cell division protein FtsA [Rickettsia felis]
WP_011271350.1,WP_011271350.1 cell division protein FtsQ [Rickettsia felis]
WP_011271351.1,WP_011271351.1 D-alanine--D-alanine ligase [Rickettsia felis]
WP_011271352.1,WP_011271352.1 UDP-N-acetylenolpyruvoylglucosamine reductase [Rickettsia felis]
WP_011271353.1,WP_011271353.1 UDP-N-acetylmuramate--L-alanine ligase [Rickettsia felis]
WP_011271354.1,WP_011271354.1 EAL domain-containing protein [Rickettsia felis]
WP_011271355.1,WP_011271355.1 BolA family transcriptional regulator [Rickettsia felis]
WP_011271356.1,WP_011271356.1 hypothetical protein [Rickettsia felis]
WP_011271359.1,WP_011271359.1 hypothetical protein [Rickettsia felis]
WP_011271361.1,WP_011271361.1 MULTISPECIES: phosphatidylserine decarboxylase proenzyme [spotted fever group]
WP_011271362.1,WP_011271362.1 DUF2610 domain-containing protein [Rickettsia felis]
WP_011271363.1,WP_011271363.1 inositol monophosphatase [Rickettsia felis]
WP_011271364.1,WP_011271364.1 elongation factor P [Rickettsia felis]
WP_011271365.1,WP_011271365.1 PleD family two-component system response regulator [Rickettsia felis]
WP_011271367.1,WP_011271367.1 DNA gyrase subunit A [Rickettsia felis]
WP_011271368.1,WP_011271368.1 hypothetical protein [Rickettsia felis]
WP_011271370.1,WP_011271370.1 excinuclease ABC subunit C [Rickettsia felis]
WP_011271371.1,WP_011271371.1 glutaredoxin [Rickettsia felis]
WP_011271372.1,WP_011271372.1 excinuclease ABC subunit B [Rickettsia felis]
WP_011271373.1,WP_011271373.1 ribonuclease HII [Rickettsia felis]
WP_011271374.1,WP_011271374.1 co-chaperone protein HscB [Rickettsia felis]
WP_011271375.1,WP_011271375.1 chaperone protein HscA [Rickettsia felis]
WP_011271376.1,WP_011271376.1 (2Fe-2S) ferredoxin [Rickettsia felis]
WP_011271377.1,WP_011271377.1 hypothetical protein [Rickettsia felis]
WP_011271379.1,WP_011271379.1 MULTISPECIES: universal stress protein UspA [spotted fever group]
WP_011271384.1,"WP_011271384.1 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Rickettsia felis]"
WP_011271385.1,WP_011271385.1 hypothetical protein [Rickettsia felis]
WP_011271386.1,WP_011271386.1 hypothetical protein [Rickettsia felis]
WP_011271387.1,WP_011271387.1 MULTISPECIES: cytochrome c oxidase subunit 3 [spotted fever group]
WP_011271388.1,WP_011271388.1 ubiquinone biosynthesis protein UbiB [Rickettsia felis]
WP_011271389.1,WP_011271389.1 DNA polymerase III subunit delta [Rickettsia felis]
WP_011271390.1,WP_011271390.1 hypothetical protein [Rickettsia felis]
WP_011271392.1,WP_011271392.1 hypothetical protein [Rickettsia felis]
WP_011271393.1,WP_011271393.1 hypothetical protein [Rickettsia felis]
WP_011271394.1,WP_011271394.1 serine protease [Rickettsia felis]
WP_011271395.1,WP_011271395.1 molecular chaperone DnaK [Rickettsia felis]
WP_011271396.1,WP_011271396.1 molecular chaperone DnaJ [Rickettsia felis]
WP_011271397.1,WP_011271397.1 hypothetical protein [Rickettsia felis]
WP_011271398.1,WP_011271398.1 hypothetical protein [Rickettsia felis]
WP_011271399.1,WP_011271399.1 outer membrane protein assembly factor BamD [Rickettsia felis]
WP_011271400.1,WP_011271400.1 DNA repair protein RecN [Rickettsia felis]
WP_011271404.1,WP_011271404.1 dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex [Rickettsia felis]
WP_011271405.1,"WP_011271405.1 6-carboxy-5,6,7,8-tetrahydropterin synthase [Rickettsia felis]"
WP_011271407.1,WP_011271407.1 dicarboxylate/amino acid:cation symporter [Rickettsia felis]
WP_011271408.1,WP_011271408.1 cephalosporin hydroxylase [Rickettsia felis]
WP_011271409.1,WP_011271409.1 cephalosporin hydroxylase [Rickettsia felis]
WP_011271411.1,WP_011271411.1 radical SAM protein [Rickettsia felis]
WP_011271414.1,WP_011271414.1 transposase [Rickettsia felis]
WP_011271418.1,WP_011271418.1 DNA polymerase III subunit delta' [Rickettsia felis]
WP_011271419.1,WP_011271419.1 AcrB/AcrD/AcrF family protein [Rickettsia felis]
WP_011271420.1,WP_011271420.1 DUF378 domain-containing protein [Rickettsia felis]
WP_011271421.1,WP_011271421.1 16S rRNA (uracil(1498)-N(3))-methyltransferase [Rickettsia felis]
WP_011271423.1,WP_011271423.1 ubiquinone-binding protein [Rickettsia felis]
WP_011271428.1,WP_011271428.1 ribosomal RNA large subunit methyltransferase E [Rickettsia felis]
WP_011271429.1,WP_011271429.1 N utilization substance protein B [Rickettsia felis]
WP_011271430.1,WP_011271430.1 RIP metalloprotease RseP [Rickettsia felis]
WP_011271431.1,WP_011271431.1 outer membrane protein assembly factor BamA [Rickettsia felis]
WP_011271433.1,WP_011271433.1 MULTISPECIES: DUF2674 domain-containing protein [spotted fever group]
WP_011271434.1,WP_011271434.1 MFS transporter [Rickettsia felis]
WP_011271435.1,WP_011271435.1 cation:proton antiporter [Rickettsia felis]
WP_011271436.1,WP_011271436.1 UMP kinase [Rickettsia felis]
WP_011271437.1,WP_011271437.1 ribosome-recycling factor [Rickettsia felis]
WP_011271438.1,WP_011271438.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit C [Rickettsia felis]
WP_011271439.1,WP_011271439.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A [Rickettsia felis]
WP_011271440.1,WP_011271440.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit B [Rickettsia felis]
WP_011271441.1,WP_011271441.1 MULTISPECIES: amino acid ABC transporter substrate-binding protein [spotted fever group]
WP_011271442.1,WP_011271442.1 MULTISPECIES: flavin reductase [spotted fever group]
WP_011271443.1,WP_011271443.1 4-hydroxy-tetrahydrodipicolinate reductase [Rickettsia felis]
WP_011271444.1,WP_011271444.1 BAX inhibitor (BI)-1/YccA family protein [Rickettsia felis]
WP_011271447.1,WP_011271447.1 linear amide C-N hydrolase [Rickettsia felis]
WP_011271448.1,WP_011271448.1 aspartate--tRNA ligase [Rickettsia felis]
WP_011271450.1,WP_011271450.1 hypothetical protein [Rickettsia felis]
WP_011271451.1,WP_011271451.1 ATPase [Rickettsia felis]
WP_011271453.1,WP_011271453.1 DNA-binding protein [Rickettsia felis]
WP_011271454.1,WP_011271454.1 DNA-directed RNA polymerase subunit beta' [Rickettsia felis]
WP_011271455.1,WP_011271455.1 DNA-directed RNA polymerase subunit beta [Rickettsia felis]
WP_011271456.1,WP_011271456.1 50S ribosomal protein L7/L12 [Rickettsia felis]
WP_011271457.1,WP_011271457.1 50S ribosomal protein L10 [Rickettsia felis]
WP_011271458.1,WP_011271458.1 50S ribosomal protein L1 [Rickettsia felis]
WP_011271459.1,WP_011271459.1 50S ribosomal protein L11 [Rickettsia felis]
WP_011271460.1,WP_011271460.1 transcription termination/antitermination protein NusG [Rickettsia felis]
WP_011271461.1,WP_011271461.1 preprotein translocase subunit SecE [Rickettsia felis]
WP_011271462.1,WP_011271462.1 elongation factor G [Rickettsia felis]
WP_011271463.1,WP_011271463.1 30S ribosomal protein S7 [Rickettsia felis]
WP_011271464.1,WP_011271464.1 arginine ABC transporter permease [Rickettsia felis]
WP_011271465.1,WP_011271465.1 hypothetical protein [Rickettsia felis]
WP_011271466.1,WP_011271466.1 hypothetical protein [Rickettsia felis]
WP_011271467.1,WP_011271467.1 succinate dehydrogenase flavoprotein subunit [Rickettsia felis]
WP_011271469.1,WP_011271469.1 succinate dehydrogenase hydrophobic membrane anchor subunit [Rickettsia felis]
WP_011271470.1,WP_011271470.1 HEPN domain-containing protein [Rickettsia felis]
WP_011271471.1,WP_011271471.1 succinate dehydrogenase cytochrome b556 subunit [Rickettsia felis]
WP_011271474.1,WP_011271474.1 PDZ domain-containing protein [Rickettsia felis]
WP_011271475.1,WP_011271475.1 protease modulator HflC [Rickettsia felis]
WP_011271476.1,WP_011271476.1 FtsH protease activity modulator HflK [Rickettsia felis]
WP_011271477.1,WP_011271477.1 protein mrp [Rickettsia felis]
WP_011271478.1,WP_011271478.1 hypothetical protein [Rickettsia felis]
WP_011271480.1,WP_011271480.1 RNA methyltransferase [Rickettsia felis]
WP_011271481.1,WP_011271481.1 crossover junction endodeoxyribonuclease RuvC [Rickettsia felis]
WP_011271482.1,WP_011271482.1 GTPase Era [Rickettsia felis]
WP_011271483.1,WP_011271483.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_011271484.1,WP_011271484.1 ribonuclease 3 [Rickettsia felis]
WP_011271485.1,WP_011271485.1 S26 family signal peptidase [Rickettsia felis]
WP_011271486.1,WP_011271486.1 NADH-quinone oxidoreductase subunit F [Rickettsia felis]
WP_011271487.1,WP_011271487.1 protein translocase subunit SecF [Rickettsia felis]
WP_011271488.1,WP_011271488.1 NUDIX domain-containing protein [Rickettsia felis]
WP_011271489.1,WP_011271489.1 hypothetical protein [Rickettsia felis]
WP_011271490.1,WP_011271490.1 ion transporter [Rickettsia felis]
WP_011271491.1,WP_011271491.1 endoribonuclease YbeY [Rickettsia felis]
WP_011271493.1,WP_011271493.1 serine hydroxymethyltransferase [Rickettsia felis]
WP_011271494.1,WP_011271494.1 hydrolase [Rickettsia felis]
WP_011271495.1,WP_011271495.1 glutaredoxin [Rickettsia felis]
WP_011271496.1,WP_011271496.1 endonuclease III [Rickettsia felis]
WP_011271499.1,WP_011271499.1 16S rRNA (cytidine(1402)-2'-O)-methyltransferase [Rickettsia felis]
WP_011271500.1,WP_011271500.1 penicillin-binding protein activator [Rickettsia felis]
WP_011271501.1,WP_011271501.1 twin-arginine translocase TatA/TatE family subunit [Rickettsia felis]
WP_011271502.1,WP_011271502.1 phosphatidylglycerophosphatase A [Rickettsia felis]
WP_011271503.1,WP_011271503.1 MULTISPECIES: 50S ribosomal protein L27 [spotted fever group]
WP_011271504.1,WP_011271504.1 aspartokinase [Rickettsia felis]
WP_011271505.1,WP_011271505.1 hypothetical protein [Rickettsia felis]
WP_011271506.1,WP_011271506.1 hydrolase [Rickettsia felis]
WP_011271507.1,WP_011271507.1 hypothetical protein [Rickettsia felis]
WP_011271508.1,WP_011271508.1 PIN domain-containing protein [Rickettsia felis]
WP_011271510.1,WP_011271510.1 MFS transporter [Rickettsia felis]
WP_011271512.1,WP_011271512.1 cell division protein ZapA [Rickettsia felis]
WP_011271513.1,WP_011271513.1 hypothetical protein [Rickettsia felis]
WP_011271516.1,WP_011271516.1 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Rickettsia felis]
WP_011271517.1,WP_011271517.1 hypothetical protein [Rickettsia felis]
WP_011271523.1,WP_011271523.1 DNA recombination/repair protein RecA [Rickettsia felis]
WP_011271524.1,WP_011271524.1 beta-ketoacyl-ACP reductase [Rickettsia felis]
WP_011271525.1,WP_011271525.1 beta-ketoacyl-[acyl-carrier-protein] synthase II [Rickettsia felis]
WP_011271527.1,WP_011271527.1 hypothetical protein [Rickettsia felis]
WP_011271530.1,WP_011271530.1 guanylate kinase [Rickettsia felis]
WP_011271532.1,WP_011271532.1 rod shape-determining protein MreC [Rickettsia felis]
WP_011271533.1,WP_011271533.1 rod shape-determining protein [Rickettsia felis]
WP_011271534.1,WP_011271534.1 YjgP/YjgQ family permease [Rickettsia felis]
WP_011271535.1,WP_011271535.1 peptidoglycan-associated lipoprotein Pal [Rickettsia felis]
WP_011271536.1,WP_011271536.1 3-oxoacyl-ACP synthase III [Rickettsia felis]
WP_011271537.1,WP_011271537.1 outer membrane protein assembly factor BamE [Rickettsia felis]
WP_011271538.1,WP_011271538.1 signal recognition particle-docking protein FtsY [Rickettsia felis]
WP_011271539.1,WP_011271539.1 DNA polymerase I [Rickettsia felis]
WP_011271540.1,WP_011271540.1 toxin-antitoxin system HicB family antitoxin [Rickettsia felis]
WP_011271544.1,WP_011271544.1 DNA polymerase III subunit alpha [Rickettsia felis]
WP_011271545.1,WP_011271545.1 UDP-glucose 6-dehydrogenase [Rickettsia felis]
WP_011271546.1,WP_011271546.1 hypothetical protein [Rickettsia felis]
WP_011271547.1,WP_011271547.1 MFS transporter [Rickettsia felis]
WP_011271548.1,WP_011271548.1 MULTISPECIES: twin-arginine translocase subunit TatC [spotted fever group]
WP_011271549.1,WP_011271549.1 serine--tRNA ligase [Rickettsia felis]
WP_011271550.1,WP_011271550.1 VirB4 family type IV secretion/conjugal transfer ATPase [Rickettsia felis]
WP_011271551.1,WP_011271551.1 hypothetical protein [Rickettsia felis]
WP_011271553.1,WP_011271553.1 hypothetical protein [Rickettsia felis]
WP_011271555.1,WP_011271555.1 NADH-quinone oxidoreductase subunit J [Rickettsia felis]
WP_011271556.1,WP_011271556.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK [spotted fever group]
WP_011271557.1,WP_011271557.1 NADH-quinone oxidoreductase subunit L [Rickettsia felis]
WP_011271558.1,WP_011271558.1 NADH-quinone oxidoreductase subunit M [Rickettsia felis]
WP_011271560.1,WP_011271560.1 MULTISPECIES: NADH-quinone oxidoreductase subunit I [spotted fever group]
WP_011271561.1,WP_011271561.1 NADH-quinone oxidoreductase subunit H [Rickettsia felis]
WP_011271562.1,WP_011271562.1 NADH-quinone oxidoreductase subunit G [Rickettsia felis]
WP_011271564.1,WP_011271564.1 aconitate hydratase [Rickettsia felis]
WP_011271565.1,WP_011271565.1 ATP synthase epsilon chain [Rickettsia felis]
WP_011271567.1,WP_011271567.1 ATP synthase subunit gamma [Rickettsia felis]
WP_011271568.1,WP_011271568.1 ATP synthase subunit alpha [Rickettsia felis]
WP_011271569.1,WP_011271569.1 ATP synthase subunit delta [Rickettsia felis]
WP_011271570.1,WP_011271570.1 dihydrolipoyl dehydrogenase [Rickettsia felis]
WP_011271571.1,WP_011271571.1 DNA starvation/stationary phase protection protein [Rickettsia felis]
WP_011271573.1,WP_011271573.1 hypothetical protein [Rickettsia felis]
WP_011271574.1,WP_011271574.1 hypothetical protein [Rickettsia felis]
WP_011271575.1,WP_011271575.1 class D beta-lactamase [Rickettsia felis]
WP_011271576.1,WP_011271576.1 penicillin-binding protein 1A [Rickettsia felis]
WP_011271577.1,WP_011271577.1 DUF4143 domain-containing protein [Rickettsia felis]
WP_011271578.1,WP_011271578.1 tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB [Rickettsia felis]
WP_011271581.1,WP_011271581.1 hypothetical protein [Rickettsia felis]
WP_011271583.1,WP_011271583.1 potassium transporter [Rickettsia felis]
WP_011271584.1,WP_011271584.1 ribosome silencing factor [Rickettsia felis]
WP_011271585.1,WP_011271585.1 BolA family transcriptional regulator [Rickettsia felis]
WP_011271586.1,WP_011271586.1 type II toxin-antitoxin system RelE/ParE family toxin [Rickettsia felis]
WP_011271587.1,WP_011271587.1 XRE family transcriptional regulator [Rickettsia felis]
WP_011271588.1,WP_011271588.1 DUF2383 domain-containing protein [Rickettsia felis]
WP_011271589.1,WP_011271589.1 hypothetical protein [Rickettsia felis]
WP_011271591.1,WP_011271591.1 hypothetical protein [Rickettsia felis]
WP_011271592.1,WP_011271592.1 translation initiation factor IF-1 [Rickettsia felis]
WP_011271593.1,WP_011271593.1 maf-like protein [Rickettsia felis]
WP_011271594.1,WP_011271594.1 RNA polymerase-binding protein DksA [Rickettsia felis]
WP_011271595.1,WP_011271595.1 tyrosine recombinase XerC [Rickettsia felis]
WP_011271597.1,WP_011271597.1 phospholipase D [Rickettsia felis]
WP_011271598.1,WP_011271598.1 class I poly(R)-hydroxyalkanoic acid synthase [Rickettsia felis]
WP_011271599.1,WP_011271599.1 UbiD family decarboxylase [Rickettsia felis]
WP_011271600.1,WP_011271600.1 peptidylprolyl isomerase [Rickettsia felis]
WP_011271605.1,WP_011271605.1 S-layer family protein [Rickettsia felis]
WP_011271606.1,WP_011271606.1 hypothetical protein [Rickettsia felis]
WP_011271607.1,WP_011271607.1 DNA translocase FtsK [Rickettsia felis]
WP_011271608.1,"WP_011271608.1 Fic family protein, partial [Rickettsia felis]"
WP_011271609.1,WP_011271609.1 type I methionyl aminopeptidase [Rickettsia felis]
WP_011271611.1,WP_011271611.1 UDP-phosphate alpha-N-acetylglucosaminyltransferase [Rickettsia felis]
WP_011271612.1,WP_011271612.1 DUF721 domain-containing protein [Rickettsia felis]
WP_011271613.1,WP_011271613.1 porin family protein [Rickettsia felis]
WP_011271615.1,WP_011271615.1 ferredoxin [Rickettsia felis]
WP_011271616.1,WP_011271616.1 transcriptional regulator [Rickettsia felis]
WP_011271617.1,WP_011271617.1 hypothetical protein [Rickettsia felis]
WP_011271618.1,WP_011271618.1 Heme exporter protein C [Rickettsia felis]
WP_011271619.1,WP_011271619.1 nucleoside deaminase [Rickettsia felis]
WP_011271621.1,WP_011271621.1 membrane protein [Rickettsia felis]
WP_011271622.1,WP_011271622.1 YbhB/YbcL family Raf kinase inhibitor-like protein [Rickettsia felis]
WP_011271623.1,WP_011271623.1 zinc import ATP-binding protein ZnuC [Rickettsia felis]
WP_011271625.1,WP_011271625.1 single-stranded DNA-binding protein [Rickettsia felis]
WP_011271626.1,WP_011271626.1 peptidase [Rickettsia felis]
WP_011271629.1,WP_011271629.1 hypothetical protein [Rickettsia felis]
WP_011271630.1,"WP_011271630.1 hypothetical protein, partial [Rickettsia felis]"
WP_011271631.1,WP_011271631.1 hypothetical protein [Rickettsia felis]
WP_011271632.1,WP_011271632.1 MULTISPECIES: DUF167 domain-containing protein [spotted fever group]
WP_011271633.1,WP_011271633.1 molecular chaperone HtpG [Rickettsia felis]
WP_011271634.1,WP_011271634.1 5-aminolevulinate synthase [Rickettsia felis]
WP_011271635.1,WP_011271635.1 hypothetical protein [Rickettsia felis]
WP_011271636.1,WP_011271636.1 trigger factor [Rickettsia felis]
WP_011271637.1,WP_011271637.1 GTPase ObgE [Rickettsia felis]
WP_011271638.1,WP_011271638.1 type II citrate synthase [Rickettsia felis]
WP_011271639.1,WP_011271639.1 type II toxin-antitoxin system ParD family antitoxin [Rickettsia felis]
WP_011271640.1,WP_011271640.1 uracil-DNA glycosylase [Rickettsia felis]
WP_011271641.1,WP_011271641.1 RluA family pseudouridine synthase [Rickettsia felis]
WP_011271642.1,WP_011271642.1 CopG family transcriptional regulator [Rickettsia felis]
WP_011271644.1,"WP_011271644.1 protein-(glutamine-N5) methyltransferase, release factor-specific [Rickettsia felis]"
WP_011271646.1,WP_011271646.1 glycine--tRNA ligase subunit beta [Rickettsia felis]
WP_011271647.1,WP_011271647.1 glycine--tRNA ligase subunit alpha [Rickettsia felis]
WP_011271648.1,WP_011271648.1 hypothetical protein [Rickettsia felis]
WP_011271649.1,WP_011271649.1 MFS transporter [Rickettsia felis]
WP_011271650.1,WP_011271650.1 hypothetical protein [Rickettsia felis]
WP_011271651.1,WP_011271651.1 hypothetical protein [Rickettsia felis]
WP_011271652.1,WP_011271652.1 hypothetical protein [Rickettsia felis]
WP_011271653.1,WP_011271653.1 alanine--tRNA ligase [Rickettsia felis]
WP_011271656.1,WP_011271656.1 tRNA pseudouridine(38-40) synthase TruA [Rickettsia felis]
WP_011271657.1,WP_011271657.1 RNA polymerase sigma factor RpoD [Rickettsia felis]
WP_011271658.1,WP_011271658.1 DNA primase [Rickettsia felis]
WP_011271659.1,WP_011271659.1 hypothetical protein [Rickettsia felis]
WP_011271661.1,WP_011271661.1 NAD(P) transhydrogenase subunit alpha [Rickettsia felis]
WP_011271662.1,WP_011271662.1 NAD(P)(+) transhydrogenase (Re/Si-specific) subunit alpha [Rickettsia felis]
WP_011271663.1,WP_011271663.1 outer membrane lipoprotein carrier protein LolA [Rickettsia felis]
WP_011271665.1,WP_011271665.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [spotted fever group]
WP_011271666.1,WP_011271666.1 TIGR02281 family clan AA aspartic protease [Rickettsia felis]
WP_011271669.1,WP_011271669.1 prevent-host-death family protein [Rickettsia felis]
WP_011271670.1,WP_011271670.1 amino acid ABC transporter ATP-binding protein [Rickettsia felis]
WP_011271671.1,WP_011271671.1 MBL fold metallo-hydrolase [Rickettsia felis]
WP_011271673.1,WP_011271673.1 type II toxin-antitoxin system RelB/DinJ family antitoxin [Rickettsia felis]
WP_011271675.1,WP_011271675.1 DNA polymerase III subunit chi [Rickettsia felis]
WP_011271676.1,WP_011271676.1 succinyl-diaminopimelate desuccinylase [Rickettsia felis]
WP_011271680.1,WP_011271680.1 sodium:proton antiporter [Rickettsia felis]
WP_011271682.1,WP_011271682.1 YdcF family protein [Rickettsia felis]
WP_011271683.1,WP_011271683.1 octanoyltransferase [Rickettsia felis]
WP_011271684.1,WP_011271684.1 N-acetylmuramoyl-L-alanine amidase [Rickettsia felis]
WP_011271685.1,WP_011271685.1 30S ribosomal protein S16 [Rickettsia felis]
WP_011271686.1,WP_011271686.1 DNA mismatch repair protein MutL [Rickettsia felis]
WP_011271687.1,WP_011271687.1 zinc-finger domain-containing protein [Rickettsia felis]
WP_011271691.1,WP_011271691.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_011271692.1,WP_011271692.1 MFS transporter [Rickettsia felis]
WP_011271693.1,WP_011271693.1 coproporphyrinogen III oxidase [Rickettsia felis]
WP_011271694.1,WP_011271694.1 hypothetical protein [Rickettsia felis]
WP_011271695.1,WP_011271695.1 protoporphyrinogen oxidase HemJ [Rickettsia felis]
WP_011271696.1,WP_011271696.1 ferrochelatase [Rickettsia felis]
WP_011271697.1,WP_011271697.1 uroporphyrinogen decarboxylase [Rickettsia felis]
WP_011271699.1,WP_011271699.1 hypothetical protein [Rickettsia felis]
WP_011271700.1,WP_011271700.1 ParA family protein [Rickettsia felis]
WP_011271701.1,WP_011271701.1 hypothetical protein [Rickettsia felis]
WP_011271702.1,WP_011271702.1 hypothetical protein [Rickettsia felis]
WP_011271703.1,WP_011271703.1 restriction endonuclease subunit R [Rickettsia felis]
