WP_011270839.1,283,hypothetical protein RF_0507,200,1.31,1.17,47.44,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270840.1,239,guanosine polyphosphate pyrophosphohydrolase/synthetase-like protein,57,27.57,12.83,2.39,Nitrobacter hamburgensis X14,0
WP_011270841.1,438,proline/betaine transporter,151,29.52,13.84,14.86,Amoebophilus asiaticus 5a2,0
WP_011270842.1,511,alkaline protease secretion protein AprE,166,27.76,20.15,24.07,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270843.1,584,alkaline protease secretion ATP-binding protein AprD,171,27.3,25.42,38.4,Grimontia hollisae CIP 101886,0
WP_011270844.1,338,aspartate-semialdehyde dehydrogenase,200,26.1,13.11,84.88,Agrobacterium albertimagni AOL15,0
WP_011270845.1,119,protein kinase C inhibitor 1,199,26.32,28.03,61.05,Gluconobacter oxydans 621H,0
WP_011270846.1,117,hypothetical protein RF_0514,67,25.6,11.85,4.96,Thalassospira profundimaris WP0211,0
WP_011270847.1,182,ATP-dependent protease peptidase subunit,200,27.55,29.65,79.76,Pseudovibrio sp. JE062,0
WP_011270848.1,450,ATP-dependent protease ATP-binding subunit HslU,199,27.44,15.16,90.17,Ochrobactrum intermedium LMG 3301,0
WP_011270849.1,46,hypothetical protein RF_0517,65,1,3.91,32.26,Rhodopseudomonas palustris HaA2,0
WP_011270850.1,416,Mg chelatase-like protein,198,1,4.44,93.65,Hoeflea phototrophica DFL-43,0
WP_011270851.1,390,lipid-A-disaccharide synthase,199,25.01,12.06,42.8,Roseomonas cervicalis ATCC 49957,0
WP_011270852.1,99,hypothetical protein RF_0520,32,21.48,2.7,0,N/A,0
WP_011270853.1,339,hypothetical protein RF_0521,199,26.6,13.24,50.27,Azospirillum sp. B510,0
WP_011270854.1,101,frataxin-like protein,195,25.76,13.12,43.98,Dekkera bruxellensis AWRI1499,0
WP_011270855.1,249,hypothetical protein RF_0523,47,11.24,4.05,0.54,Parachlamydia acanthamoebae str. Hall's coccus,0
WP_011270856.1,255,hypothetical protein RF_0524,31,10.69,1.71,0.91,Gloeobacter violaceus PCC 7421,0
WP_011270857.1,300,hypothetical protein RF_0525,184,8.19,1.59,18.17,Caulobacter crescentus NA1000,1
WP_011270858.1,194,BioY family protein,151,8.72,12.76,21.81,Alcaligenes sp. HPC1271,0
WP_011270859.1,309,biotin synthase,198,1.77,2.69,123.29,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270860.1,131,hypothetical protein RF_0528,26,11.37,0.41,0,N/A,0
WP_011270861.1,447,glutamyl-tRNA synthetase,198,26.63,23.79,57.88,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270862.1,776,DNA topoisomerase I,195,26.91,27.49,63.99,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011270863.1,382,DNA processing protein DprA,199,2.31,2.4,72.27,Azospirillum brasilense Sp245,1
WP_011270864.1,202,thioredoxin peroxidase 1,196,27.31,16.23,85.79,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270865.1,311,membrane protease subunit stomatin/prohibitin-like protein,186,27.28,16.61,74.09,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270866.1,522,hypothetical protein RF_0534,199,24.89,13.27,28.79,Sulfurovum sp. NBC37-1,0
WP_011270867.1,154,Holliday junction resolvase-like protein,199,26.15,17.34,41.89,Roseiflexus sp. RS-1,0
WP_011270868.1,53,plasmid maintenance system antidote protein,170,20.37,0,85.12,Desulfobacterium autotrophicum HRM2,1
WP_011270869.1,79,AbrB family transcriptional regulator,4,1,1.72,0.32,Novosphingobium sp. Rr 2-17,0
WP_011270870.1,285,dTDP-4-dehydrorhamnose reductase,190,25.66,12.78,62.46,Anabaena sp. 90,0
WP_011270871.1,341,CapD protein,175,26.75,15.06,89.62,Herminiimonas arsenicoxydans,0
WP_011270872.1,377,UDP-N-acetylglucosamine 2-epimerase,190,26.9,13.62,87.35,Legionella longbeachae D-4968,0
WP_011270873.1,250,hypothetical protein RF_0541,28,23.98,0.61,0,N/A,0
WP_011270874.1,222,hypothetical protein RF_0542,182,15.08,0,19.46,Anabaena sp. 90,1
WP_011270875.1,602,glycosyltransferase,92,26.75,5.4,7.07,Desulfitobacterium dichloroeliminans LMG P-21439,0
WP_011270876.1,331,RND family efflux transporter MFP subunit,191,23.39,12.17,19.81,Achromobacter xylosoxidans A8,0
WP_011270877.1,255,hypothetical protein RF_0545,48,25.91,13.34,0.88,Simkania negevensis Z,0
WP_011270878.1,252,hydrolase or acyltransferase,199,25.81,22.1,42.75,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270879.1,390,glycosyltransferase,198,26.81,15.54,43.47,Phaeospirillum molischianum DSM 120,0
WP_011270880.1,262,ABC transporter ATP-binding protein,194,2.55,0,20.84,Streptococcus uberis 0140J,1
WP_011270881.1,205,30S ribosomal protein S4,198,27.65,15.67,81.82,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270882.1,305,protoheme IX farnesyltransferase,197,25.09,16.1,68.28,Labrenzia alexandrii DFL-11,0
WP_011270883.1,291,lyase,177,16.12,0.81,35.47,Amoebophilus asiaticus 5a2,1
WP_011270884.1,159,hypothetical protein RF_0552,199,6.03,2.74,86.85,Amoebophilus asiaticus 5a2,1
WP_011270885.1,841,Outer membrane assembly protein,168,22.26,9.92,6.17,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011270886.1,314,transposase,125,7.17,1.9,24.69,Yersinia pseudotuberculosis,1
WP_011270887.1,165,16S rRNA-processing protein RimM,198,26.23,19.58,37.74,Phenylobacterium zucineum HLK1,0
WP_011270888.1,877,hypothetical protein RF_0556,55,24.96,11.34,0,N/A,0
WP_011270889.1,80,exodeoxyribonuclease VII small subunit,199,26.75,15.25,63.25,Azospirillum brasilense Sp245,0
WP_011270890.1,115,hypothetical protein RF_0558,14,7.81,1.42,0,N/A,0
WP_011270891.1,144,hypothetical protein RF_0559,12,7.12,1.59,0,N/A,0
WP_011270892.1,177,3-methyladenine DNA glycosylase,195,25.67,22.02,48,Cardinium endosymbiont cEper1 of Encarsia pergandiella,0
WP_011270893.1,100,hypothetical protein RF_0561,195,8.57,0.39,76.1,Leptotrichia buccalis C-1013-b,1
WP_011270894.1,82,hypothetical protein RF_0562,199,21.45,11.73,88.18,Aggregatibacter actinomycetemcomitans D11S-1,0
WP_011270895.1,167,NADH dehydrogenase subunit E,184,25.53,19.89,73.44,Rhodospirillum centenum SW,0
WP_011270896.1,391,NADH dehydrogenase subunit D,187,27.53,32.74,85.39,Reclinomonas americana,0
WP_011270897.1,207,NADH dehydrogenase subunit C,197,25.31,13.07,67.52,Jannaschia sp. CCS1,0
WP_011270898.1,174,NADH dehydrogenase subunit B,197,27.46,18.76,107.67,SAR116 cluster alpha proteobacterium HIMB100,0
WP_011270899.1,123,NADH dehydrogenase subunit A,200,26.92,16.07,95.33,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011270900.1,407,hypothetical protein RF_0568,65,23.31,10.99,1.82,Magnetospirillum gryphiswaldense MSR-1,0
WP_011270901.1,157,hypothetical protein RF_0569,200,24.68,11.46,27.28,Azospirillum brasilense Sp245,0
WP_011270902.1,419,phage protein,161,2.39,10.86,27.55,Hamiltonella defensa 5AT (Acyrthosiphon pisum),0
WP_011270903.1,306,site-specific tyrosine recombinase XerD,198,26.96,18.3,49.99,Oceanibaculum indicum P24,0
WP_011270904.1,356,hypothetical protein RF_0572,43,13.17,5.63,0,N/A,0
WP_011270905.1,54,"hypothetical protein RF_0573, partial",38,23.44,11.14,0,N/A,0
WP_011270906.1,273,hypothetical protein RF_0574,38,20.75,8.77,0,N/A,0
WP_011270907.1,260,enoyl-ACP reductase,143,27.14,21.86,53.3,Caenispirillum salinarum AK4,0
WP_011270908.1,496,apolipoprotein N-acyltransferase,198,26.28,13.6,38.89,Azospirillum brasilense Sp245,0
WP_011270909.1,163,hypothetical protein RF_0577,167,5.79,2.34,33.75,Azospirillum brasilense Sp245,1
WP_011270910.1,265,hypothetical protein RF_0578,162,21.67,10.82,19.21,Eubacterium hallii DSM 3353,0
WP_011270911.1,277,ABC transporter permease,173,21.44,10.87,35.89,Clostridium sporogenes ATCC 15579,0
WP_011270912.1,305,ankyrin repeat-containing protein,5,1,0,0.82,Trichomonas vaginalis G3,0
WP_011270913.1,180,disulfide bond formation protein DsbB,152,22.67,13.39,14.91,Pelagibacter sp. HTCC7211,0
WP_011270914.1,525,lysyl-tRNA synthetase,200,26.73,23.51,74.44,Tistrella mobilis KA081020-065,0
WP_011270915.1,310,permease,196,27.04,15.15,38.83,Rahnella aquatilis CIP 78.65 = ATCC 33071,0
WP_011270916.1,767,malic enzyme,198,25.99,18.77,78.84,Rhodospirillum photometricum DSM 122,0
WP_011270917.1,649,hypothetical protein RF_0585,108,3.95,6.53,10.17,Legionella pneumophila str. Corby,0
WP_011270918.1,406,proline/betaine transporter,119,26.15,12.97,12.34,Desulfococcus oleovorans Hxd3,0
WP_011270665.1,80,transposase,89,2.6,0.79,48.9,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270460.1,317,transposase,158,3.89,1.03,73.43,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270919.1,1081,hypothetical protein RF_0589,26,4.07,0.15,0,N/A,0
WP_011270920.1,314,malate dehydrogenase,198,25.72,13.07,102.85,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270921.1,241,ankyrin repeat-containing protein,19,5.72,0,0,N/A,0
WP_011270922.1,507,"ADP,ATP carrier protein",41,27.32,10.9,0,N/A,0
WP_011270923.1,537,CTP synthetase,200,23.64,15.97,85.34,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270924.1,246,3-deoxy-manno-octulosonate cytidylyltransferase,198,26.84,13.48,54.63,Asticcacaulis excentricus CB 48,0
WP_011270925.1,141,ADP-ribose pyrophosphatase,184,9.14,1.59,67,Aspergillus terreus NIH2624,1
WP_011270926.1,247,hypothetical protein RF_0596,102,1.15,0.12,12.76,Brachypodium sylvaticum,1
WP_011270927.1,188,alkylated DNA repair protein,154,1,0.99,46.27,Synechococcus sp. PCC 7002,1
WP_011270928.1,526,hypothetical protein RF_0598,80,19.78,10.37,1.41,Accumulibacter phosphatis clade IIA str. UW-1,0
WP_011270929.1,190,GTP cyclohydrolase I,187,25.91,14.36,72.71,Thalassospira profundimaris WP0211,0
WP_011270930.1,427,prolyl-tRNA synthetase,200,26.22,21.13,81.55,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270931.1,75,antitoxin of toxin-antitoxin system StbD,11,3.1,1.9,1.3,Kyrpidia tusciae DSM 2912,0
WP_011270932.1,42,cytotoxic translational repressor of toxin-antitoxin system RelE,18,1.76,1.61,7.98,Microcystis aeruginosa PCC 9807,0
WP_011270933.1,79,hypothetical protein RF_0603,42,20.53,10.54,0,N/A,0
WP_011270934.1,203,Holliday junction DNA helicase RuvA,200,26.79,14.44,55.04,Magnetospirillum gryphiswaldense MSR-1,0
WP_011270935.1,290,hypothetical protein RF_0605,23,3.51,0.49,0,N/A,0
WP_011270936.1,342,Holliday junction DNA helicase RuvB,199,27.42,13.82,98.97,Phyllobacterium sp. YR531,0
WP_011270937.1,587,multidrug resistance protein,196,26.14,14.61,49.62,Thalassospira profundimaris WP0211,0
WP_011270938.1,414,AmpG protein,200,24.97,3.91,48.81,Tistrella mobilis KA081020-065,0
WP_011270939.1,306,penicillin-binding protein DacF precursor,151,26.15,12.75,41.88,Rhodanobacter sp. 115,0
WP_011270940.1,41,hypothetical protein RF_0610,4,3.23,0,0,N/A,0
WP_011270941.1,230,rare lipoprotein A,199,23.54,18.75,41.74,Micavibrio aeruginosavorus ARL-13,0
WP_011270942.1,204,hypothetical protein RF_0612,193,25.33,20.22,21.6,Azospirillum lipoferum 4B,0
WP_011270943.1,180,intracellular septation protein A,197,23.07,12.53,52.02,Azorhizobium caulinodans ORS 571,0
WP_011270944.1,282,FTR1 family protein,140,26.68,14.25,26.39,Xanthobacter autotrophicus Py2,0
WP_011270945.1,126,hypothetical protein RF_0615,180,24.34,12.61,45.23,Rhodanobacter sp. 2APBS1,0
WP_011270946.1,331,hypothetical protein RF_0616,45,26.42,13.6,0,N/A,0
WP_011270947.1,208,"protocatechuate-3,4-dioxygenase subunit beta",154,27.45,18.32,11.52,Spirosoma linguale DSM 74,0
WP_011270948.1,215,thiol:disulfide interchange protein TlpA,184,25.56,12.68,30.25,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011270949.1,304,signal peptide peptidase SppA,198,26.67,14.93,60.44,Labrenzia aggregata IAM 12614,0
WP_011270950.1,148,deoxyuridine 5'-triphosphate nucleotidohydrolase,199,27.19,16.36,88.11,Azospirillum brasilense Sp245,0
WP_011270951.1,691,soluble lytic murein transglycosylase precursor,193,23.73,12.26,29.02,Azospirillum amazonense Y2,0
WP_011270952.1,241,hypothetical protein RF_0622,38,18.37,4.12,0,N/A,0
WP_011270953.1,317,microcin C7 self-immunity protein,181,25.62,16.1,26.87,Cardinium endosymbiont cEper1 of Encarsia pergandiella,0
WP_011270954.1,856,hypothetical protein RF_0624,199,22.07,10.56,12.37,Magnetospirillum magneticum AMB-1,0
WP_011270955.1,88,hypothetical protein RF_0625,23,15.07,0,0,N/A,0
WP_011270956.1,292,glutamine amidotransferase,181,21.51,11.8,34.68,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011270957.1,532,cytochrome c oxidase polypeptide I,185,27.53,30.17,79.2,Tistrella mobilis KA081020-065,0
WP_011270958.1,239,hypothetical protein RF_0628,6,1.69,1.37,0,N/A,0
WP_011270959.1,315,cytochrome c oxidase polypeptide II,193,24.37,16.23,53.42,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270960.1,184,glycerol-3-phosphate cytidyltransferase TagD,194,10.12,1.82,34.38,Thermococcus barophilus MP,1
WP_011270961.1,454,metalloendopeptidase-like membrane protein,200,26.6,13.86,39.09,Azospirillum lipoferum 4B,0
WP_011270962.1,238,lipoprotein signal peptidase,186,21.28,13.4,24.44,Rhodospirillum rubrum ATCC 11170,0
WP_011270963.1,82,hypothetical protein RF_0633,42,25.2,12,0,N/A,0
WP_011270964.1,449,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,199,23.41,16.81,43.45,Hirschia baltica ATCC 49814,0
WP_011270965.1,384,cell division protein FtsW,199,28.2,15.75,62.94,Rhodospirillum rubrum ATCC 11170,0
WP_011270966.1,360,undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase,197,23.83,13.56,43.65,Labrenzia aggregata IAM 12614,0
WP_011270967.1,218,hypothetical protein RF_0637,43,24.7,11.37,0,N/A,0
WP_011270968.1,154,hypothetical protein RF_0638,24,9.57,0.5,0,N/A,0
WP_011270969.1,486,RND family efflux transporter,159,6.55,2.19,63.34,Syntrophobacter fumaroxidans MPOB,1
WP_011270970.1,241,RND family efflux transporter,187,9.32,1.42,71.9,Geobacter bemidjiensis Bem,1
WP_011270971.1,331,RND family efflux transporter,148,3.36,2.2,69.18,Cyanothece sp. PCC 7822,1
WP_011270972.1,419,RND family transporter membrane-fusion protein,190,2.67,0.61,44.46,Syntrophobacter fumaroxidans MPOB,1
WP_011270973.1,463,"RND efflux system, outer membrane protein",179,2.97,1.21,34.91,Helicobacter canadensis MIT 98-5491,1
WP_011270974.1,338,glycosyltransferase,188,25.09,12.6,24.54,Legionella pneumophila str. Lens,0
WP_011270975.1,270,diaminopimelate epimerase,200,26.85,13.93,42.58,Trichoplax adhaerens,0
WP_011270976.1,421,MiaB-like tRNA modifying enzyme,200,26.85,18.55,81.29,Thalassospira profundimaris WP0211,0
WP_011270977.1,349,phenylalanyl-tRNA synthetase subunit alpha,198,27.42,15.33,83.38,Azospirillum sp. B510,0
WP_011270978.1,818,phenylalanyl-tRNA synthetase subunit beta,200,26.3,15.42,49.71,Methylobacterium sp. GXF4,0
WP_011270979.1,379,DNA polymerase III subunit beta,197,27.63,15.09,46.02,Azospirillum brasilense Sp245,0
WP_011270980.1,168,hypothetical protein RF_0650,158,26.61,12.47,28.82,Micavibrio aeruginosavorus ARL-13,0
WP_011270981.1,835,leucyl-tRNA synthetase,199,25.31,14.93,78.99,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270982.1,172,hypothetical protein RF_0652,1,1,0,0,N/A,0
WP_011270983.1,203,ribonuclease D,199,26.68,20.86,82.53,Oceanibaculum indicum P24,0
WP_011270984.1,107,hypothetical protein RF_0654,200,24.89,14.6,42.58,Tistrella mobilis KA081020-065,0
WP_011270985.1,227,phosphatidate cytidylyltransferase,200,23.73,16.95,33.22,Sphingomonas echinoides ATCC 14820,0
WP_011270986.1,235,undecaprenyl pyrophosphate synthetase,199,26.8,13.12,67.86,Thermomicrobium roseum DSM 5159,0
WP_011270987.1,437,osmolarity sensor protein EnvZ,197,24.37,12.23,46.56,Azospirillum brasilense Sp245,0
WP_011270988.1,226,PetR protein,198,25.59,13.75,64.42,Citreicella sp. SE45,0
WP_011270989.1,290,branched-chain amino acid aminotransferase,195,28.54,14.4,58.12,Methylobacterium sp. 4-46,0
WP_011270990.1,294,dihydrodipicolinate synthase,197,28.15,14.33,56.38,"Ixodes scapularis (shoulder tick, ...)",0
WP_011270991.1,152,SsrA-binding protein,199,29.02,15.37,82.54,Rhodomicrobium vannielii ATCC 17100,0
WP_011270992.1,264,thiol:disulfide interchange protein DsbA,181,27.86,13.18,32.29,Zymomonas mobilis subsp. pomaceae ATCC 29192,0
WP_011270993.1,144,hypothetical protein RF_0663,3,1,0.45,0,N/A,0
WP_011270994.1,292,succinyl-CoA synthetase subunit alpha,195,29.2,24.76,101.85,Tistrella mobilis KA081020-065,0
WP_011270995.1,386,succinyl-CoA synthetase subunit beta,195,27.97,24.34,79.81,Rhodobacter sphaeroides ATCC 17025,0
WP_011270996.1,200,hypothetical protein RF_0666,184,8.54,2.12,39.82,Rickettsiella grylli,1
WP_011270997.1,678,acylamino acid-releasing protein,188,26.7,3.77,51.91,Methanosaeta harundinacea 6Ac,0
WP_011270998.1,211,hypothetical protein RF_0668,64,27.26,13.23,2.5,Novosphingobium pentaromativorans US6-1,0
WP_011270999.1,120,ribosome-binding factor A,199,26.65,14.5,45.92,Methylobacterium sp. 4-46,0
WP_011271000.1,141,hypothetical protein RF_0670,125,26.45,16.6,12.2,Acinetobacter johnsonii SH046,0
WP_011271001.1,173,hypothetical protein RF_0671,194,27.53,14.9,25.17,Alteromonas sp. SN2,0
WP_011271002.1,207,recombination protein RecR,197,26.01,17.78,65.06,Rhodobacterales bacterium HTCC2255,0
WP_011271003.1,92,hypothetical protein RF_0673,15,1.72,8.14,0,N/A,0
WP_011271004.1,107,hypothetical protein RF_0674,7,1.97,0.65,0,N/A,0
WP_011271005.1,255,inorganic polyphosphate/ATP-NAD kinase,197,27.04,14.02,69.87,Thalassospira profundimaris WP0211,0
WP_011271006.1,560,hypothetical protein RF_0676,196,27.32,26.53,49.89,Rhodospirillum rubrum ATCC 11170,0
WP_011271007.1,321,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,200,22.54,10.82,39.26,Methylobacter tundripaludum SV96,0
WP_011271008.1,152,hypothetical protein RF_0678,16,5.06,0.76,0.78,Campylobacter jejuni subsp. jejuni 1336,0
WP_011271009.1,309,permease,123,27.71,24.17,9.75,Calditerrivibrio nitroreducens DSM 19672,0
WP_011271010.1,290,hydrolase or acyltransferase,195,26.79,16.29,41.24,Cyanothece sp. PCC 7424,0
WP_011271011.1,310,thioredoxin reductase,192,27,15.12,94.49,Phaeospirillum molischianum DSM 120,0
WP_011271012.1,298,hypothetical protein RF_0682,7,1.46,1.19,0,N/A,0
WP_011271013.1,194,hypothetical protein RF_0683,4,1.45,1.02,0,N/A,0
WP_011271014.1,423,succinate semialdehyde dehydrogenase,196,19.67,2.6,78.14,"Ixodes scapularis (shoulder tick, ...)",1
WP_011271015.1,120,hypothetical protein RF_0685,16,4.92,0.93,0,N/A,0
WP_011271016.1,281,glycosyltransferase,152,25.31,12.46,24.76,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271017.1,654,DNA helicase II,199,27.29,18.96,67.95,Gluconacetobacter sp. SXCC-1,0
WP_011271018.1,438,hypothetical protein RF_0688,26,3.97,0.36,0,N/A,0
WP_011271019.1,182,"hypothetical protein RF_0689, partial",40,23.97,10.66,0,N/A,0
WP_011271020.1,118,hypothetical protein RF_0690,42,23.69,11.1,0,N/A,0
WP_011271021.1,333,threonine dehydratase,196,25.24,14.57,41.78,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271022.1,778,ATP-dependent protease La,198,25.54,15.13,79.88,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271023.1,3122,cell surface antigen Sca3,93,4.04,4.79,0.03,Arcobacter sp. L,0
WP_011271024.1,138,hypothetical protein RF_0694,9,2.53,1.45,0,N/A,0
WP_011271025.1,202,hypothetical protein RF_0695,5,1.13,0,0.41,Microscilla marina ATCC 23134,0
WP_011271026.1,102,hypothetical protein RF_0696,31,19.56,2.42,0.23,Nitrobacter winogradskyi Nb-255,0
WP_011271027.1,192,sigma(54) modulation protein,200,26.35,10.86,48.57,Tistrella mobilis KA081020-065,0
WP_011271028.1,169,carbonic anhydrase,179,8.95,19.89,65.78,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271029.1,297,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",193,25.08,18.38,65.01,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271030.1,335,thioredoxin reductase,188,25.48,26.69,56.57,Azospirillum lipoferum 4B,0
WP_011271031.1,141,toxin of toxin-antitoxin system,142,3.17,1.78,39.23,Leptospira licerasiae serovar Varillal str. MMD0835,1
WP_011271032.1,76,antitoxin of toxin-antitoxin system Phd,30,6.6,1.67,7.24,Nitrosococcus halophilus Nc4,0
WP_011271033.1,166,hypothetical protein RF_0703,132,7.69,0.85,30.35,Herbaspirillum sp. GW103,1
WP_011271034.1,145,hypothetical protein RF_0704,180,11.59,1.17,34.3,Cronobacter turicensis 564,1
WP_011271035.1,284,P pilus assembly protein FimD,186,4.4,1.23,24.58,Burkholderia oklahomensis C6786,1
WP_011271036.1,510,"P pilus assembly protein FimD, partial",190,1.35,1.57,27.2,Rickettsiella grylli,1
WP_011271037.1,193,hypothetical protein RF_0707,102,11.71,0.88,11.75,Herbaspirillum sp. GW103,1
WP_011271038.1,222,"chitin binding domain-containing protein, partial",117,8,0,15.29,Pseudomonas sp. PAMC 25886,1
WP_011271039.1,607,ribonucleotide-diphosphate reductase subunit alpha,198,27.62,34.76,73.18,Granulibacter bethesdensis CGDNIH1,0
WP_011271040.1,327,ribonucleotide-diphosphate reductase subunit beta,196,26.3,37.16,78.81,Acidiphilium multivorum AIU301,0
WP_011271041.1,949,hypothetical protein RF_0711,43,24.21,10.82,0,N/A,0
WP_011271042.1,418,hypothetical protein RF_0712,43,19.72,9.52,0,N/A,0
WP_011271043.1,192,hypothetical protein RF_0713,41,14.66,5.57,0,N/A,0
WP_011271044.1,309,tRNA delta(2)-isopentenylpyrophosphate transferase,199,24.17,15.84,46.92,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271045.1,113,hypothetical protein RF_0715,1,1,0,0,N/A,0
WP_011271046.1,480,phosphomannomutase,199,23.01,11.92,60.61,Gluconobacter oxydans H24,0
WP_011271047.1,243,ABC transporter ATP-binding protein,199,26.37,14.6,90.43,Rhodospirillum centenum SW,0
WP_011271048.1,145,hypothetical protein RF_0718,43,23.12,12.82,0,N/A,0
WP_011271049.1,199,hypothetical protein RF_0719,43,24.84,12.43,0.15,Maricaulis maris MCS10,0
WP_011271050.1,319,KpsF protein,199,25.66,13.9,66.62,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271051.1,747,polynucleotide phosphorylase,197,26.83,13.86,78.61,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271052.1,91,30S ribosomal protein S15,200,26.72,21.89,89.54,Rhodospirillum rubrum ATCC 11170,0
WP_011271053.1,356,tRNA pseudouridine synthase B,197,23.24,15.55,34.72,Novosphingobium sp. AP12,0
WP_011271054.1,511,"ADP,ATP carrier protein",41,27.93,11.23,0,N/A,0
WP_011271055.1,1039,cell surface antigen,102,44.75,11.86,0.03,Tribolium castaneum (rust-red flour beetle),0
WP_011271056.1,130,transcriptional regulator,156,26.01,15.64,30.79,Tistrella mobilis KA081020-065,0
WP_011271057.1,275,ribonuclease BN,195,26.7,25.58,29.75,Pseudovibrio sp. JE062,0
WP_011271058.1,277,glutamine synthetase,180,26.78,16.84,18.7,Trichoplax adhaerens,0
WP_011271059.1,240,hypothetical protein RF_0729,200,27.19,14.07,46.07,Zymomonas mobilis subsp. pomaceae ATCC 29192,0
WP_011271060.1,183,polypeptide deformylase,178,20.39,2.11,55.54,"Ixodes scapularis (shoulder tick, ...)",1
WP_011271061.1,84,antitoxin of toxin-antitoxin system Phd,33,10.51,0,6.33,Gloeobacter violaceus PCC 7421,0
WP_011271062.1,134,toxin of toxin-antitoxin system,120,16.39,0.55,26.86,Kyrpidia tusciae DSM 2912,1
WP_011271063.1,99,"erythrocyte adducin alpha subunit, partial",170,19.27,18.73,36.31,Tistrella mobilis KA081020-065,0
WP_011271064.1,559,hypothetical protein RF_0734,64,22.45,3.04,2.33,Leptospira noguchii str. 2006001870,0
WP_011271065.1,878,pyruvate phosphate dikinase,198,27.4,13.99,80.48,Desulfurobacterium thermolithotrophum DSM 11699,0
WP_011271066.1,222,glutathione S-transferase,198,27.42,23.26,55,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271067.1,103,biotin-protein ligase,27,20.64,0.32,0.5,Kluyveromyces lactis NRRL Y-1140,0
WP_011271068.1,66,biotin-protein ligase,35,23.72,0.9,2.7,Scheffersomyces stipitis CBS 6054,0
WP_011271069.1,190,BioY family protein,187,20.88,8.8,31.59,Ahrensia sp. R2A130,0
WP_011271070.1,427,folylpolyglutamate synthase,199,26.3,20.99,39.96,Thalassospira profundimaris WP0211,0
WP_011271071.1,222,superoxide dismutase,197,25.73,14.23,75.25,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271072.1,122,alpha-beta hydrolase family esterase,103,7.61,10.49,19.29,Legionella pneumophila str. Corby,0
WP_011271073.1,370,alpha-beta hydrolase family esterase,89,7.63,10.46,5.24,Legionella pneumophila str. Corby,0
WP_011271074.1,267,biotin--protein ligase,200,22.48,13.48,37.76,Caulobacter segnis ATCC 21756,0
WP_011271075.1,191,hypothetical protein RF_0745,17,4.52,0.61,0,N/A,0
WP_011271076.1,131,hypothetical protein RF_0746,2,1.21,0,0,N/A,0
WP_011271077.1,247,hypothetical protein RF_0747,6,1.5,0.79,0,N/A,0
WP_011271078.1,202,hypothetical protein RF_0748,7,2.95,0.99,0,N/A,0
WP_011271079.1,369,HK97 family phage prohead protease/phage major capsid protein,156,1,4.38,18.85,Shigella flexneri K-1770,0
WP_011271080.1,136,HK97 family phage prohead protease/phage major capsid protein,183,1,7.73,70.84,Simonsiella muelleri ATCC 29453,0
WP_011271081.1,66,hypothetical protein RF_0751,8,5.01,1.64,0,N/A,0
WP_011271082.1,133,hypothetical protein RF_0752,10,4.8,2.11,0,N/A,0
WP_011271083.1,130,nucleotidyltransferase substrate binding protein,161,4.41,1.4,35.96,Coxiella burnetii 'MSU Goat Q177',1
WP_011271084.1,94,hypothetical protein RF_0754,65,3.41,0,17.72,Haemophilus influenzae 86-028NP,1
WP_011271085.1,199,hypothetical protein RF_0755,183,13.4,6.62,30.94,Brevundimonas subvibrioides ATCC 15264,0
WP_011271086.1,133,hypothetical protein RF_0756,25,10.33,1.37,0,N/A,0
